 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.14611500E+02  0.82522444E+06  0.82522444E+06  0.82522444E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14625200E+02  0.82271992E+06  0.82271992E+06  0.82271992E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14639000E+02  0.81879411E+06  0.81879411E+06  0.81879411E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14652700E+02  0.81712141E+06  0.81712141E+06  0.81712141E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14666500E+02  0.81395347E+06  0.81395347E+06  0.81395347E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14680200E+02  0.81272098E+06  0.81272098E+06  0.81272098E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14693900E+02  0.81166184E+06  0.81166184E+06  0.81166184E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14707700E+02  0.80890570E+06  0.80890570E+06  0.80890570E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14721400E+02  0.80798051E+06  0.80798051E+06  0.80798051E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14735200E+02  0.80509601E+06  0.80509601E+06  0.80509601E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14748900E+02  0.80388508E+06  0.80388508E+06  0.80388508E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14762700E+02  0.80047682E+06  0.80047682E+06  0.80047682E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14776400E+02  0.79868115E+06  0.79868115E+06  0.79868115E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14790200E+02  0.79477918E+06  0.79477918E+06  0.79477918E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14803900E+02  0.79250982E+06  0.79250982E+06  0.79250982E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14817700E+02  0.78814440E+06  0.78814440E+06  0.78814440E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14831400E+02  0.78543482E+06  0.78543482E+06  0.78543482E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14845200E+02  0.78074951E+06  0.78074951E+06  0.78074951E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14858900E+02  0.77789690E+06  0.77789690E+06  0.77789690E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14872700E+02  0.77314264E+06  0.77314264E+06  0.77314264E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14886400E+02  0.77029824E+06  0.77029824E+06  0.77029824E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14900100E+02  0.76772453E+06  0.76772453E+06  0.76772453E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14913900E+02  0.76380583E+06  0.76380583E+06  0.76380583E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14927600E+02  0.76232110E+06  0.76232110E+06  0.76232110E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14941400E+02  0.75936392E+06  0.75936392E+06  0.75936392E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14955100E+02  0.75883161E+06  0.75883161E+06  0.75883161E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14968900E+02  0.75667352E+06  0.75667352E+06  0.75667352E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14982600E+02  0.75693856E+06  0.75693856E+06  0.75693856E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14996400E+02  0.75556307E+06  0.75556307E+06  0.75556307E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15010100E+02  0.75645190E+06  0.75645190E+06  0.75645190E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15023900E+02  0.75545669E+06  0.75545669E+06  0.75545669E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15037600E+02  0.75660526E+06  0.75660526E+06  0.75660526E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15051400E+02  0.75558672E+06  0.75558672E+06  0.75558672E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15065100E+02  0.75625790E+06  0.75625790E+06  0.75625790E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15078800E+02  0.75662871E+06  0.75662871E+06  0.75662871E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15092600E+02  0.75486985E+06  0.75486985E+06  0.75486985E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15106300E+02  0.75475249E+06  0.75475249E+06  0.75475249E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15120100E+02  0.75220540E+06  0.75220540E+06  0.75220540E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15133800E+02  0.75130548E+06  0.75130548E+06  0.75130548E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15147600E+02  0.74810899E+06  0.74810899E+06  0.74810899E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15161300E+02  0.74652650E+06  0.74652650E+06  0.74652650E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15175100E+02  0.74278009E+06  0.74278009E+06  0.74278009E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15188800E+02  0.74079240E+06  0.74079240E+06  0.74079240E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15202600E+02  0.73682450E+06  0.73682450E+06  0.73682450E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15216300E+02  0.73462098E+06  0.73462098E+06  0.73462098E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15230100E+02  0.73047344E+06  0.73047344E+06  0.73047344E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15243800E+02  0.72820210E+06  0.72820210E+06  0.72820210E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15257600E+02  0.72398579E+06  0.72398579E+06  0.72398579E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15271300E+02  0.72130180E+06  0.72130180E+06  0.72130180E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15285000E+02  0.71853532E+06  0.71853532E+06  0.71853532E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15298800E+02  0.71415951E+06  0.71415951E+06  0.71415951E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15312500E+02  0.71142289E+06  0.71142289E+06  0.71142289E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15326300E+02  0.70674085E+06  0.70674085E+06  0.70674085E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15340000E+02  0.70357276E+06  0.70357276E+06  0.70357276E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15353800E+02  0.69840586E+06  0.69840586E+06  0.69840586E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15367500E+02  0.69467970E+06  0.69467970E+06  0.69467970E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15381300E+02  0.68900974E+06  0.68900974E+06  0.68900974E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15395000E+02  0.68483988E+06  0.68483988E+06  0.68483988E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15408800E+02  0.67880402E+06  0.67880402E+06  0.67880402E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15422500E+02  0.67436311E+06  0.67436311E+06  0.67436311E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15436300E+02  0.66807318E+06  0.66807318E+06  0.66807318E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15450000E+02  0.66313683E+06  0.66313683E+06  0.66313683E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15463700E+02  0.65820267E+06  0.65820267E+06  0.65820267E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15477500E+02  0.65180492E+06  0.65180492E+06  0.65180492E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15491200E+02  0.64724326E+06  0.64724326E+06  0.64724326E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15505000E+02  0.64127429E+06  0.64127429E+06  0.64127429E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15518700E+02  0.63713601E+06  0.63713601E+06  0.63713601E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15532500E+02  0.63176445E+06  0.63176445E+06  0.63176445E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15546200E+02  0.62833137E+06  0.62833137E+06  0.62833137E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15560000E+02  0.62362556E+06  0.62362556E+06  0.62362556E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15573700E+02  0.62070847E+06  0.62070847E+06  0.62070847E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15587500E+02  0.61611322E+06  0.61611322E+06  0.61611322E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15601200E+02  0.61290462E+06  0.61290462E+06  0.61290462E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15615000E+02  0.60768831E+06  0.60768831E+06  0.60768831E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15628700E+02  0.60354270E+06  0.60354270E+06  0.60354270E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15642500E+02  0.59728433E+06  0.59728433E+06  0.59728433E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15656200E+02  0.59183700E+06  0.59183700E+06  0.59183700E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15669900E+02  0.58577235E+06  0.58577235E+06  0.58577235E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15683700E+02  0.57782073E+06  0.57782073E+06  0.57782073E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15697400E+02  0.57100328E+06  0.57100328E+06  0.57100328E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15711200E+02  0.56242076E+06  0.56242076E+06  0.56242076E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15724900E+02  0.55497391E+06  0.55497391E+06  0.55497391E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15738700E+02  0.54585658E+06  0.54585658E+06  0.54585658E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15752400E+02  0.53809688E+06  0.53809688E+06  0.53809688E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15766200E+02  0.52893659E+06  0.52893659E+06  0.52893659E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15779900E+02  0.52128227E+06  0.52128227E+06  0.52128227E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15793700E+02  0.51223274E+06  0.51223274E+06  0.51223274E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15807400E+02  0.50474224E+06  0.50474224E+06  0.50474224E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15821200E+02  0.49594331E+06  0.49594331E+06  0.49594331E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15834900E+02  0.48859939E+06  0.48859939E+06  0.48859939E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15848600E+02  0.48140437E+06  0.48140437E+06  0.48140437E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15862400E+02  0.47289199E+06  0.47289199E+06  0.47289199E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15876100E+02  0.46610041E+06  0.46610041E+06  0.46610041E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15889900E+02  0.45780409E+06  0.45780409E+06  0.45780409E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15903600E+02  0.45125907E+06  0.45125907E+06  0.45125907E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15917400E+02  0.44322662E+06  0.44322662E+06  0.44322662E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15931100E+02  0.43684137E+06  0.43684137E+06  0.43684137E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15944900E+02  0.42902907E+06  0.42902907E+06  0.42902907E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15958600E+02  0.42279638E+06  0.42279638E+06  0.42279638E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15972400E+02  0.41499293E+06  0.41499293E+06  0.41499293E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15986100E+02  0.40887185E+06  0.40887185E+06  0.40887185E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15999900E+02  0.40119187E+06  0.40119187E+06  0.40119187E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16013600E+02  0.39541895E+06  0.39541895E+06  0.39541895E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16027400E+02  0.38819132E+06  0.38819132E+06  0.38819132E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16041100E+02  0.38310032E+06  0.38310032E+06  0.38310032E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16054800E+02  0.37847616E+06  0.37847616E+06  0.37847616E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16068600E+02  0.37267759E+06  0.37267759E+06  0.37267759E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16082300E+02  0.36924654E+06  0.36924654E+06  0.36924654E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16096100E+02  0.36439329E+06  0.36439329E+06  0.36439329E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16109800E+02  0.36167580E+06  0.36167580E+06  0.36167580E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16123600E+02  0.35746430E+06  0.35746430E+06  0.35746430E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16137300E+02  0.35516436E+06  0.35516436E+06  0.35516436E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16151100E+02  0.35100883E+06  0.35100883E+06  0.35100883E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16164800E+02  0.34851052E+06  0.34851052E+06  0.34851052E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16178600E+02  0.34424212E+06  0.34424212E+06  0.34424212E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16192300E+02  0.34135165E+06  0.34135165E+06  0.34135165E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16206100E+02  0.33649084E+06  0.33649084E+06  0.33649084E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16219800E+02  0.33261140E+06  0.33261140E+06  0.33261140E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16233500E+02  0.32823525E+06  0.32823525E+06  0.32823525E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16247300E+02  0.32211964E+06  0.32211964E+06  0.32211964E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16261000E+02  0.31713170E+06  0.31713170E+06  0.31713170E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16274800E+02  0.31062238E+06  0.31062238E+06  0.31062238E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16288500E+02  0.30579785E+06  0.30579785E+06  0.30579785E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16302300E+02  0.29978767E+06  0.29978767E+06  0.29978767E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16316000E+02  0.29590075E+06  0.29590075E+06  0.29590075E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16329800E+02  0.29121688E+06  0.29121688E+06  0.29121688E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16343500E+02  0.28895474E+06  0.28895474E+06  0.28895474E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16357300E+02  0.28574671E+06  0.28574671E+06  0.28574671E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16371000E+02  0.28448805E+06  0.28448805E+06  0.28448805E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16384800E+02  0.28204596E+06  0.28204596E+06  0.28204596E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16398500E+02  0.28096339E+06  0.28096339E+06  0.28096339E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16412300E+02  0.27799357E+06  0.27799357E+06  0.27799357E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16426000E+02  0.27560418E+06  0.27560418E+06  0.27560418E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16439700E+02  0.27236062E+06  0.27236062E+06  0.27236062E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16453500E+02  0.26719468E+06  0.26719468E+06  0.26719468E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16467200E+02  0.26254198E+06  0.26254198E+06  0.26254198E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16481000E+02  0.25589266E+06  0.25589266E+06  0.25589266E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16494700E+02  0.25033514E+06  0.25033514E+06  0.25033514E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16508500E+02  0.24354230E+06  0.24354230E+06  0.24354230E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16522200E+02  0.23794540E+06  0.23794540E+06  0.23794540E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16536000E+02  0.23190971E+06  0.23190971E+06  0.23190971E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16549700E+02  0.22758516E+06  0.22758516E+06  0.22758516E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16563500E+02  0.22293455E+06  0.22293455E+06  0.22293455E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16577200E+02  0.21979234E+06  0.21979234E+06  0.21979234E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16591000E+02  0.21618441E+06  0.21618441E+06  0.21618441E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16604700E+02  0.21374634E+06  0.21374634E+06  0.21374634E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16618500E+02  0.21055759E+06  0.21055759E+06  0.21055759E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16632200E+02  0.20832495E+06  0.20832495E+06  0.20832495E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16645900E+02  0.20591003E+06  0.20591003E+06  0.20591003E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16659700E+02  0.20309735E+06  0.20309735E+06  0.20309735E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16673400E+02  0.20125073E+06  0.20125073E+06  0.20125073E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16687200E+02  0.19872122E+06  0.19872122E+06  0.19872122E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16700900E+02  0.19705943E+06  0.19705943E+06  0.19705943E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16714700E+02  0.19503330E+06  0.19503330E+06  0.19503330E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16728400E+02  0.19362629E+06  0.19362629E+06  0.19362629E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16742200E+02  0.19158969E+06  0.19158969E+06  0.19158969E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16755900E+02  0.19039047E+06  0.19039047E+06  0.19039047E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16769700E+02  0.18807013E+06  0.18807013E+06  0.18807013E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16783400E+02  0.18645410E+06  0.18645410E+06  0.18645410E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16797200E+02  0.18396554E+06  0.18396554E+06  0.18396554E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16810900E+02  0.18180142E+06  0.18180142E+06  0.18180142E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16824600E+02  0.17963809E+06  0.17963809E+06  0.17963809E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16838400E+02  0.17670526E+06  0.17670526E+06  0.17670526E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16852100E+02  0.17438111E+06  0.17438111E+06  0.17438111E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16865900E+02  0.17124502E+06  0.17124502E+06  0.17124502E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16879600E+02  0.16865269E+06  0.16865269E+06  0.16865269E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16893400E+02  0.16526305E+06  0.16526305E+06  0.16526305E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16907100E+02  0.16233321E+06  0.16233321E+06  0.16233321E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16920900E+02  0.15914853E+06  0.15914853E+06  0.15914853E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16934600E+02  0.15643133E+06  0.15643133E+06  0.15643133E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16948400E+02  0.15349967E+06  0.15349967E+06  0.15349967E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16962100E+02  0.15153681E+06  0.15153681E+06  0.15153681E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16975900E+02  0.14920509E+06  0.14920509E+06  0.14920509E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16989600E+02  0.14781464E+06  0.14781464E+06  0.14781464E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17003400E+02  0.14636332E+06  0.14636332E+06  0.14636332E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17017100E+02  0.14533540E+06  0.14533540E+06  0.14533540E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17030800E+02  0.14463338E+06  0.14463338E+06  0.14463338E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17044600E+02  0.14346104E+06  0.14346104E+06  0.14346104E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17058300E+02  0.14272946E+06  0.14272946E+06  0.14272946E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17072100E+02  0.14122695E+06  0.14122695E+06  0.14122695E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17085800E+02  0.14009835E+06  0.14009835E+06  0.14009835E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17099600E+02  0.13819000E+06  0.13819000E+06  0.13819000E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17113300E+02  0.13635134E+06  0.13635134E+06  0.13635134E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17127100E+02  0.13418467E+06  0.13418467E+06  0.13418467E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17140800E+02  0.13207279E+06  0.13207279E+06  0.13207279E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17154600E+02  0.12963233E+06  0.12963233E+06  0.12963233E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17168300E+02  0.12768774E+06  0.12768774E+06  0.12768774E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17182100E+02  0.12545984E+06  0.12545984E+06  0.12545984E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17195800E+02  0.12368173E+06  0.12368173E+06  0.12368173E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17209500E+02  0.12212464E+06  0.12212464E+06  0.12212464E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17223300E+02  0.12057888E+06  0.12057888E+06  0.12057888E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17237000E+02  0.11973657E+06  0.11973657E+06  0.11973657E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17250800E+02  0.11890951E+06  0.11890951E+06  0.11890951E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17264500E+02  0.11853547E+06  0.11853547E+06  0.11853547E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17278300E+02  0.11861679E+06  0.11861679E+06  0.11861679E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17292000E+02  0.11917308E+06  0.11917308E+06  0.11917308E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17305800E+02  0.11996786E+06  0.11996786E+06  0.11996786E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17319500E+02  0.12145592E+06  0.12145592E+06  0.12145592E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17333300E+02  0.12320607E+06  0.12320607E+06  0.12320607E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17347000E+02  0.12547121E+06  0.12547121E+06  0.12547121E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17360800E+02  0.12779871E+06  0.12779871E+06  0.12779871E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17374500E+02  0.13047300E+06  0.13047300E+06  0.13047300E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17388300E+02  0.13257355E+06  0.13257355E+06  0.13257355E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17402000E+02  0.13477577E+06  0.13477577E+06  0.13477577E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17415700E+02  0.13644116E+06  0.13644116E+06  0.13644116E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17429500E+02  0.13728985E+06  0.13728985E+06  0.13728985E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17443200E+02  0.13802108E+06  0.13802108E+06  0.13802108E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17457000E+02  0.13786753E+06  0.13786753E+06  0.13786753E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17470700E+02  0.13754374E+06  0.13754374E+06  0.13754374E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17484500E+02  0.13671841E+06  0.13671841E+06  0.13671841E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17498200E+02  0.13593723E+06  0.13593723E+06  0.13593723E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17512000E+02  0.13445178E+06  0.13445178E+06  0.13445178E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17525700E+02  0.13319046E+06  0.13319046E+06  0.13319046E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17539500E+02  0.13145575E+06  0.13145575E+06  0.13145575E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17553200E+02  0.12973536E+06  0.12973536E+06  0.12973536E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17567000E+02  0.12753818E+06  0.12753818E+06  0.12753818E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17580700E+02  0.12530425E+06  0.12530425E+06  0.12530425E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
