#K-Path     Energy-Level
  0.472   -21.198   -16.494   -16.492   -16.458   -16.458   -16.458   -11.437   -11.364   -11.316    -7.983    -7.983    -7.978    -7.898    -1.801    -1.745    -1.727    -1.715    -1.371    -0.673    -0.653    -0.570    -0.353     1.888     2.624     2.702     4.504     5.325     5.390     5.462     6.057     6.371     7.165     7.194     7.516     7.622     7.800
  0.504   -21.198   -16.493   -16.491   -16.459   -16.459   -16.458   -11.419   -11.364   -11.328    -7.985    -7.984    -7.980    -7.949    -1.799    -1.736    -1.734    -1.592    -1.314    -0.632    -0.623    -0.550    -0.277     1.840     2.414     2.494     4.437     5.303     5.349     5.402     6.121     6.346     7.253     7.353     7.503     7.714     7.866
  0.535   -21.198   -16.492   -16.491   -16.459   -16.459   -16.458   -11.403   -11.363   -11.338    -8.000    -7.985    -7.981    -7.981    -1.797    -1.750    -1.743    -1.464    -1.253    -0.594    -0.593    -0.534    -0.187     1.797     2.219     2.295     4.374     5.282     5.313     5.349     6.176     6.327     7.344     7.500     7.509     7.791     7.910
  0.567   -21.198   -16.492   -16.491   -16.459   -16.459   -16.459   -11.389   -11.363   -11.346    -8.037    -7.985    -7.984    -7.983    -1.794    -1.763    -1.756    -1.347    -1.200    -0.565    -0.561    -0.521    -0.088     1.758     2.044     2.109     4.319     5.262     5.281     5.304     6.221     6.313     7.436     7.535     7.626     7.840     7.848
  0.598   -21.198   -16.491   -16.491   -16.459   -16.459   -16.459   -11.378   -11.363   -11.353    -8.067    -7.986    -7.985    -7.985    -1.791    -1.774    -1.768    -1.248    -1.159    -0.539    -0.534    -0.510     0.013     1.727     1.896     1.943     4.273     5.245     5.255     5.268     6.256     6.305     7.528     7.579     7.727     7.789     7.880
  0.630   -21.198   -16.491   -16.491   -16.459   -16.459   -16.459   -11.369   -11.362   -11.358    -8.090    -7.986    -7.986    -7.986    -1.789    -1.781    -1.778    -1.172    -1.130    -0.517    -0.514    -0.503     0.104     1.704     1.782     1.808     4.239     5.231     5.236     5.242     6.280     6.301     7.616     7.635     7.752     7.799     7.887
  0.661   -21.198   -16.491   -16.491   -16.459   -16.459   -16.459   -11.364   -11.362   -11.361    -8.103    -7.987    -7.987    -7.986    -1.787    -1.785    -1.785    -1.124    -1.113    -0.502    -0.501    -0.498     0.169     1.690     1.710     1.717     4.217     5.223     5.224     5.226     6.293     6.299     7.688     7.692     7.730     7.842     7.872
  0.693   -21.198   -16.491   -16.491   -16.459   -16.459   -16.459   -11.362   -11.362   -11.362    -8.108    -7.987    -7.987    -7.987    -1.787    -1.787    -1.787    -1.108    -1.108    -0.497    -0.497    -0.497     0.193     1.685     1.685     1.685     4.210     5.220     5.220     5.220     6.298     6.298     7.722     7.722     7.722     7.857     7.857
  0.693   -21.198   -16.491   -16.491   -16.459   -16.459   -16.459   -11.362   -11.362   -11.362    -8.108    -7.987    -7.987    -7.987    -1.787    -1.787    -1.787    -1.108    -1.108    -0.497    -0.497    -0.497     0.193     1.685     1.685     1.685     4.210     5.220     5.220     5.220     6.298     6.298     7.722     7.722     7.722     7.857     7.857
  0.725   -21.198   -16.491   -16.491   -16.459   -16.459   -16.459   -11.363   -11.362   -11.362    -8.103    -7.986    -7.986    -7.986    -1.788    -1.784    -1.784    -1.131    -1.108    -0.503    -0.503    -0.497     0.168     1.690     1.690     1.741     4.218     5.225     5.225     5.225     6.290     6.301     7.688     7.688     7.728     7.852     7.872
  0.758   -21.198   -16.491   -16.491   -16.459   -16.459   -16.459   -11.365   -11.363   -11.363    -8.088    -7.986    -7.986    -7.986    -1.792    -1.777    -1.777    -1.200    -1.108    -0.521    -0.521    -0.497     0.107     1.705     1.705     1.893     4.241     5.238     5.238     5.238     6.269     6.311     7.617     7.617     7.746     7.837     7.887
  0.791   -21.198   -16.491   -16.490   -16.459   -16.459   -16.459   -11.369   -11.363   -11.363    -8.065    -7.985    -7.985    -7.985    -1.799    -1.765    -1.765    -1.312    -1.109    -0.549    -0.549    -0.498     0.035     1.730     1.730     2.113     4.279     5.259     5.259     5.260     6.236     6.327     7.535     7.535     7.775     7.806     7.878
  0.823   -21.198   -16.492   -16.490   -16.459   -16.459   -16.459   -11.373   -11.363   -11.363    -8.032    -7.985    -7.985    -7.984    -1.808    -1.749    -1.749    -1.457    -1.109    -0.588    -0.588    -0.499    -0.030     1.761     1.761     2.375     4.331     5.289     5.289     5.289     6.194     6.349     7.451     7.451     7.754     7.816     7.838
  0.856   -21.198   -16.493   -16.490   -16.459   -16.458   -16.458   -11.378   -11.364   -11.364    -7.993    -7.984    -7.984    -7.982    -1.819    -1.727    -1.727    -1.627    -1.110    -0.634    -0.634    -0.500    -0.082     1.799     1.799     2.661     4.398     5.325     5.328     5.328     6.147     6.377     7.370     7.370     7.675     7.771     7.771
  0.889   -21.198   -16.494   -16.490   -16.459   -16.458   -16.458   -11.384   -11.364   -11.364    -7.982    -7.982    -7.980    -7.947    -1.831    -1.809    -1.701    -1.701    -1.110    -0.688    -0.688    -0.501    -0.122     1.840     1.840     2.960     4.476     5.366     5.376     5.376     6.097     6.409     7.292     7.292     7.571     7.686     7.686
  0.921   -21.198   -16.495   -16.491   -16.459   -16.458   -16.458   -11.391   -11.365   -11.365    -7.981    -7.981    -7.978    -7.897    -1.995    -1.844    -1.671    -1.671    -1.111    -0.747    -0.747    -0.502    -0.152     1.883     1.883     3.263     4.567     5.410     5.434     5.434     6.048     6.444     7.214     7.214     7.442     7.593     7.593
  0.954   -21.198   -16.496   -16.490   -16.459   -16.458   -16.458   -11.397   -11.365   -11.365    -7.980    -7.980    -7.976    -7.844    -2.175    -1.857    -1.636    -1.636    -1.112    -0.810    -0.810    -0.504    -0.175     1.926     1.926     3.563     4.668     5.453     5.500     5.500     6.002     6.481     7.129     7.129     7.296     7.507     7.507
  0.987   -21.198   -16.497   -16.490   -16.459   -16.458   -16.458   -11.403   -11.366   -11.366    -7.979    -7.979    -7.974    -7.791    -2.345    -1.870    -1.597    -1.597    -1.112    -0.875    -0.875    -0.505    -0.192     1.967     1.967     3.854     4.776     5.491     5.576     5.576     5.960     6.519     7.029     7.029     7.137     7.440     7.440
  1.019   -21.198   -16.498   -16.490   -16.459   -16.458   -16.458   -11.409   -11.366   -11.366    -7.978    -7.978    -7.973    -7.741    -2.498    -1.882    -1.554    -1.554    -1.113    -0.942    -0.942    -0.506    -0.205     2.004     2.004     4.127     4.889     5.521     5.661     5.661     5.927     6.556     6.911     6.911     6.973     7.400     7.400
  1.052   -21.198   -16.498   -16.490   -16.459   -16.458   -16.458   -11.414   -11.367   -11.367    -7.977    -7.977    -7.971    -7.694    -2.629    -1.892    -1.508    -1.508    -1.113    -1.009    -1.009    -0.507    -0.214     2.036     2.036     4.378     5.003     5.536     5.757     5.757     5.902     6.590     6.779     6.779     6.809     7.382     7.382
  1.085   -21.198   -16.499   -16.491   -16.459   -16.458   -16.458   -11.418   -11.367   -11.367    -7.976    -7.976    -7.970    -7.655    -2.736    -1.901    -1.458    -1.458    -1.114    -1.075    -1.075    -0.508    -0.222     2.062     2.062     4.598     5.111     5.533     5.861     5.861     5.889     6.618     6.640     6.640     6.653     7.380     7.380
  1.117   -21.198   -16.500   -16.491   -16.459   -16.458   -16.458   -11.421   -11.367   -11.367    -7.975    -7.975    -7.969    -7.625    -2.815    -1.907    -1.406    -1.406    -1.139    -1.139    -1.114    -0.509    -0.226     2.081     2.081     4.778     5.203     5.514     5.890     5.974     5.974     6.500     6.500     6.516     6.641     7.388     7.388
  1.150   -21.198   -16.500   -16.491   -16.459   -16.458   -16.458   -11.423   -11.367   -11.367    -7.975    -7.975    -7.968    -7.606    -2.863    -1.911    -1.355    -1.355    -1.197    -1.197    -1.115    -0.509    -0.229     2.093     2.093     4.903     5.266     5.488     5.900     6.096     6.096     6.361     6.361     6.416     6.655     7.397     7.397
  1.182   -21.198   -16.500   -16.491   -16.459   -16.458   -16.458   -11.424   -11.368   -11.368    -7.975    -7.975    -7.968    -7.600    -2.879    -1.912    -1.326    -1.326    -1.229    -1.229    -1.115    -0.509    -0.230     2.097     2.097     4.950     5.288     5.474     5.907     6.216     6.216     6.234     6.234     6.377     6.659     7.401     7.401
  1.182   -21.198   -16.500   -16.491   -16.459   -16.458   -16.458   -11.424   -11.368   -11.368    -7.975    -7.975    -7.968    -7.600    -2.879    -1.912    -1.326    -1.326    -1.229    -1.229    -1.115    -0.509    -0.230     2.097     2.097     4.950     5.288     5.474     5.907     6.216     6.216     6.234     6.234     6.377     6.659     7.401     7.401
  1.214   -21.198   -16.500   -16.491   -16.459   -16.458   -16.458   -11.434   -11.367   -11.359    -7.975    -7.974    -7.968    -7.595    -2.881    -1.910    -1.346    -1.330    -1.228    -1.227    -1.108    -0.514    -0.248     2.118     2.121     4.952     5.286     5.473     5.883     6.190     6.208     6.226     6.234     6.406     6.682     7.408     7.412
  1.245   -21.198   -16.500   -16.491   -16.459   -16.458   -16.458   -11.455   -11.363   -11.341    -7.974    -7.974    -7.968    -7.583    -2.885    -1.903    -1.398    -1.341    -1.224    -1.220    -1.092    -0.526    -0.297     2.179     2.191     4.956     5.268     5.481     5.823     6.123     6.156     6.200     6.274     6.465     6.739     7.432     7.445
  1.277   -21.198   -16.500   -16.491   -16.459   -16.458   -16.458   -11.480   -11.358   -11.321    -7.974    -7.974    -7.968    -7.562    -2.893    -1.893    -1.475    -1.360    -1.219    -1.210    -1.075    -0.544    -0.370     2.277     2.302     4.964     5.218     5.516     5.747     6.032     6.098     6.158     6.316     6.533     6.817     7.470     7.496
  1.308   -21.198   -16.500   -16.492   -16.459   -16.458   -16.458   -11.507   -11.351   -11.302    -7.974    -7.973    -7.968    -7.533    -2.903    -1.880    -1.569    -1.386    -1.212    -1.196    -1.060    -0.567    -0.460     2.408     2.444     4.974     5.138     5.568     5.679     5.926     6.040     6.102     6.348     6.602     6.907     7.523     7.557
  1.340   -21.198   -16.501   -16.492   -16.458   -16.458   -16.458   -11.534   -11.343   -11.284    -7.974    -7.973    -7.969    -7.497    -2.915    -1.869    -1.676    -1.417    -1.202    -1.179    -1.046    -0.592    -0.555     2.565     2.611     4.987     5.037     5.539     5.714     5.811     5.981     6.032     6.361     6.668     7.007     7.589     7.622
  1.371   -21.198   -16.501   -16.493   -16.458   -16.458   -16.458   -11.562   -11.332   -11.267    -7.974    -7.972    -7.969    -7.454    -2.929    -1.865    -1.793    -1.450    -1.191    -1.160    -1.035    -0.648    -0.620     2.745     2.797     4.923     5.003     5.454     5.691     5.826     5.922     5.953     6.352     6.725     7.116     7.656     7.669
  1.403   -21.198   -16.501   -16.494   -16.458   -16.458   -16.458   -11.590   -11.321   -11.252    -7.974    -7.971    -7.969    -7.404    -2.945    -1.915    -1.877    -1.477    -1.179    -1.138    -1.025    -0.732    -0.648     2.941     2.996     4.800     5.020     5.363     5.570     5.863     5.865     5.960     6.322     6.768     7.232     7.627     7.673
  1.434   -21.198   -16.501   -16.495   -16.458   -16.458   -16.458   -11.617   -11.308   -11.238    -7.974    -7.970    -7.970    -7.349    -2.961    -2.041    -1.917    -1.487    -1.165    -1.115    -1.016    -0.802    -0.677     3.151     3.204     4.672     5.038     5.272     5.448     5.772     5.804     6.084     6.293     6.794     7.354     7.593     7.638
  1.466   -21.198   -16.502   -16.496   -16.458   -16.458   -16.458   -11.644   -11.294   -11.225    -7.974    -7.970    -7.970    -7.288    -2.978    -2.166    -1.987    -1.475    -1.150    -1.091    -1.008    -0.859    -0.706     3.371     3.418     4.541     5.055     5.184     5.328     5.676     5.746     6.092     6.373     6.805     7.481     7.518     7.686
  1.497   -21.198   -16.502   -16.497   -16.458   -16.458   -16.458   -11.670   -11.279   -11.213    -7.974    -7.971    -7.969    -7.224    -2.995    -2.289    -2.083    -1.445    -1.134    -1.066    -1.001    -0.901    -0.734     3.598     3.633     4.412     5.070     5.098     5.211     5.578     5.693     6.001     6.546     6.807     7.448     7.611     7.765
  1.529   -21.198   -16.502   -16.498   -16.458   -16.458   -16.458   -11.695   -11.264   -11.203    -7.974    -7.971    -7.969    -7.156    -3.012    -2.408    -2.194    -1.403    -1.117    -1.042    -0.995    -0.931    -0.761     3.828     3.840     4.292     5.017     5.079     5.099     5.482     5.647     5.882     6.744     6.808     7.384     7.743     7.779
  1.560   -21.198   -16.503   -16.499   -16.458   -16.458   -16.458   -11.718   -11.249   -11.194    -7.974    -7.972    -7.969    -7.087    -3.029    -2.522    -2.314    -1.353    -1.101    -1.018    -0.990    -0.950    -0.786     3.993     4.060     4.225     4.940     4.994     5.080     5.388     5.611     5.752     6.812     6.950     7.325     7.740     7.877
  1.592   -21.198   -16.503   -16.500   -16.458   -16.458   -16.458   -11.740   -11.234   -11.186    -7.974    -7.972    -7.969    -7.017    -3.044    -2.628    -2.437    -1.299    -1.084    -0.996    -0.985    -0.961    -0.809     3.964     4.291     4.339     4.869     4.895     5.070     5.299     5.589     5.621     6.821     7.147     7.272     7.703     8.010
  1.623   -21.198   -16.503   -16.501   -16.458   -16.458   -16.458   -11.760   -11.219   -11.179    -7.974    -7.972    -7.970    -6.947    -3.059    -2.726    -2.557    -1.244    -1.068    -0.982    -0.975    -0.964    -0.830     3.860     4.518     4.518     4.804     4.807     5.050     5.215     5.498     5.580     6.838     7.225     7.293     7.715     8.144
  1.655   -21.198   -16.504   -16.501   -16.458   -16.458   -16.458   -11.778   -11.206   -11.173    -7.974    -7.973    -7.970    -6.879    -3.072    -2.814    -2.673    -1.190    -1.053    -0.981    -0.962    -0.955    -0.848     3.753     4.653     4.722     4.737     4.787     5.022     5.138     5.390     5.581     6.862     7.183     7.328     7.837     8.277
  1.686   -21.198   -16.504   -16.502   -16.458   -16.458   -16.458   -11.794   -11.193   -11.168    -7.974    -7.973    -7.971    -6.815    -3.083    -2.892    -2.780    -1.139    -1.039    -0.981    -0.955    -0.938    -0.862     3.652     4.643     4.650     4.885     4.944     4.990     5.069     5.318     5.590     6.892     7.146     7.289     8.035     8.408
  1.718   -21.199   -16.504   -16.503   -16.458   -16.458   -16.458   -11.808   -11.182   -11.164    -7.974    -7.974    -7.972    -6.756    -3.094    -2.960    -2.877    -1.094    -1.026    -0.983    -0.944    -0.923    -0.872     3.561     4.587     4.594     4.957     4.957     5.010     5.135     5.316     5.603     6.926     7.116     7.231     8.254     8.534
  1.749   -21.199   -16.504   -16.503   -16.458   -16.458   -16.458   -11.819   -11.172   -11.160    -7.974    -7.974    -7.973    -6.705    -3.102    -3.016    -2.960    -1.056    -1.015    -0.986    -0.930    -0.910    -0.879     3.483     4.536     4.545     4.928     4.955     4.960     5.305     5.390     5.616     6.961     7.090     7.172     8.469     8.653
  1.781   -21.199   -16.504   -16.504   -16.458   -16.458   -16.458   -11.828   -11.165   -11.158    -7.974    -7.974    -7.973    -6.662    -3.109    -3.060    -3.027    -1.028    -1.007    -0.989    -0.915    -0.900    -0.883     3.420     4.495     4.503     4.903     4.920     4.924     5.447     5.488     5.628     6.994     7.071     7.120     8.667     8.763
  1.812   -21.199   -16.504   -16.504   -16.458   -16.458   -16.458   -11.834   -11.159   -11.156    -7.975    -7.974    -7.974    -6.631    -3.113    -3.092    -3.077    -1.009    -1.000    -0.992    -0.901    -0.893    -0.886     3.374     4.466     4.470     4.884     4.892     4.894     5.555     5.572     5.638     7.021     7.057     7.080     8.832     8.859
  1.844   -21.199   -16.505   -16.504   -16.458   -16.458   -16.458   -11.838   -11.156   -11.155    -7.975    -7.975    -7.974    -6.611    -3.116    -3.111    -3.107    -0.999    -0.997    -0.995    -0.891    -0.889    -0.887     3.346     4.448     4.449     4.872     4.874     4.875     5.623     5.627     5.644     7.039     7.048     7.054     8.944     8.953
  1.875   -21.199   -16.505   -16.505   -16.458   -16.458   -16.458   -11.839   -11.154   -11.154    -7.975    -7.975    -7.975    -6.604    -3.117    -3.117    -3.117    -0.995    -0.995    -0.995    -0.888    -0.888    -0.888     3.336     4.442     4.442     4.869     4.869     4.869     5.646     5.646     5.646     7.046     7.046     7.046     9.003     9.003
  1.875   -21.199   -16.505   -16.505   -16.458   -16.458   -16.458   -11.839   -11.154   -11.154    -7.975    -7.975    -7.975    -6.604    -3.117    -3.117    -3.117    -0.995    -0.995    -0.995    -0.888    -0.888    -0.888     3.336     4.442     4.442     4.869     4.869     4.869     5.646     5.646     5.646     7.046     7.046     7.046     9.003     9.003
  1.907   -21.199   -16.505   -16.505   -16.458   -16.458   -16.458   -11.838   -11.155   -11.155    -7.975    -7.975    -7.974    -6.611    -3.113    -3.113    -3.109    -0.998    -0.998    -0.994    -0.892    -0.888    -0.888     3.346     4.449     4.449     4.873     4.875     4.875     5.630     5.630     5.634     7.041     7.050     7.050     8.950     8.960
  1.938   -21.199   -16.504   -16.504   -16.458   -16.458   -16.458   -11.834   -11.157   -11.157    -7.974    -7.974    -7.974    -6.631    -3.099    -3.099    -3.084    -1.006    -1.006    -0.989    -0.904    -0.888    -0.888     3.374     4.468     4.468     4.884     4.893     4.893     5.583     5.583     5.599     7.029     7.064     7.064     8.854     8.879
  1.969   -21.199   -16.504   -16.504   -16.458   -16.458   -16.458   -11.828   -11.161   -11.161    -7.974    -7.974    -7.973    -6.662    -3.076    -3.076    -3.043    -1.021    -1.021    -0.982    -0.923    -0.887    -0.887     3.420     4.498     4.498     4.901     4.922     4.922     5.508     5.508     5.545     7.011     7.087     7.087     8.690     8.789
  2.001   -21.199   -16.504   -16.504   -16.458   -16.458   -16.458   -11.819   -11.166   -11.166    -7.974    -7.974    -7.973    -6.706    -3.045    -3.045    -2.987    -1.042    -1.042    -0.972    -0.949    -0.885    -0.885     3.482     4.539     4.539     4.918     4.962     4.962     5.413     5.413     5.479     6.989     7.117     7.117     8.492     8.681
  2.032   -21.199   -16.503   -16.503   -16.458   -16.458   -16.458   -11.808   -11.173   -11.173    -7.974    -7.974    -7.972    -6.759    -3.004    -3.004    -2.918    -1.069    -1.069    -0.980    -0.959    -0.881    -0.881     3.558     4.586     4.586     4.923     5.001     5.001     5.310     5.310     5.416     6.967     7.153     7.153     8.275     8.559
  2.064   -21.198   -16.503   -16.503   -16.458   -16.458   -16.458   -11.794   -11.180   -11.180    -7.974    -7.974    -7.970    -6.821    -2.955    -2.955    -2.837    -1.102    -1.102    -1.014    -0.943    -0.875    -0.875     3.646     4.638     4.638     4.898     5.000     5.000     5.247     5.247     5.376     6.947     7.194     7.194     8.049     8.425
  2.095   -21.198   -16.502   -16.502   -16.458   -16.458   -16.458   -11.778   -11.189   -11.189    -7.974    -7.974    -7.969    -6.890    -2.897    -2.897    -2.747    -1.139    -1.139    -1.049    -0.925    -0.867    -0.867     3.741     4.688     4.688     4.828     4.908     4.908     5.280     5.280     5.378     6.930     7.237     7.237     7.823     8.285
  2.126   -21.198   -16.502   -16.502   -16.458   -16.458   -16.458   -11.760   -11.199   -11.199    -7.974    -7.974    -7.968    -6.964    -2.832    -2.832    -2.648    -1.180    -1.180    -1.084    -0.905    -0.857    -0.857     3.840     4.684     4.684     4.721     4.822     4.822     5.368     5.368     5.418     6.915     7.281     7.281     7.607     8.141
  2.158   -21.198   -16.501   -16.501   -16.458   -16.458   -16.458   -11.740   -11.209   -11.209    -7.974    -7.974    -7.968    -7.044    -2.758    -2.758    -2.543    -1.224    -1.224    -1.116    -0.882    -0.845    -0.845     3.933     4.541     4.541     4.595     4.855     4.855     5.477     5.477     5.483     6.893     7.320     7.320     7.415     7.999
  2.189   -21.198   -16.500   -16.500   -16.458   -16.458   -16.458   -11.718   -11.220   -11.220    -7.975    -7.975    -7.967    -7.126    -2.678    -2.678    -2.434    -1.268    -1.268    -1.143    -0.858    -0.831    -0.831     4.003     4.361     4.361     4.474     4.918     4.918     5.565     5.599     5.599     6.840     7.278     7.349     7.349     7.865
  2.221   -21.198   -16.500   -16.500   -16.458   -16.458   -16.458   -11.694   -11.232   -11.232    -7.975    -7.975    -7.967    -7.210    -2.590    -2.590    -2.325    -1.314    -1.314    -1.163    -0.832    -0.816    -0.816     4.009     4.169     4.169     4.402     4.986     4.986     5.655     5.725     5.725     6.728     7.230     7.363     7.363     7.748
  2.252   -21.198   -16.499   -16.499   -16.458   -16.458   -16.458   -11.669   -11.244   -11.244    -7.975    -7.975    -7.967    -7.295    -2.496    -2.496    -2.218    -1.359    -1.359    -1.171    -0.805    -0.799    -0.799     3.918     3.971     3.971     4.411     5.056     5.056     5.750     5.849     5.849     6.579     7.257     7.353     7.353     7.657
  2.284   -21.198   -16.498   -16.498   -16.458   -16.458   -16.458   -11.643   -11.256   -11.256    -7.976    -7.976    -7.967    -7.379    -2.396    -2.396    -2.118    -1.404    -1.404    -1.164    -0.781    -0.781    -0.776     3.770     3.770     3.771     4.460     5.127     5.127     5.835     5.964     5.964     6.437     7.323     7.323     7.330     7.595
  2.315   -21.198   -16.497   -16.497   -16.458   -16.458   -16.458   -11.615   -11.268   -11.268    -7.977    -7.977    -7.968    -7.463    -2.292    -2.292    -2.029    -1.446    -1.446    -1.137    -0.762    -0.762    -0.748     3.568     3.568     3.601     4.511     5.195     5.195     5.879     6.060     6.060     6.352     7.292     7.292     7.436     7.555
  2.346   -21.198   -16.496   -16.496   -16.458   -16.458   -16.458   -11.588   -11.280   -11.280    -7.978    -7.978    -7.969    -7.544    -2.183    -2.183    -1.956    -1.487    -1.487    -1.087    -0.742    -0.742    -0.719     3.365     3.365     3.422     4.550     5.259     5.259     5.838     6.129     6.129     6.374     7.281     7.281     7.527     7.527
  2.378   -21.198   -16.496   -16.496   -16.458   -16.458   -16.458   -11.560   -11.292   -11.292    -7.979    -7.979    -7.970    -7.623    -2.073    -2.073    -1.901    -1.523    -1.523    -1.013    -0.720    -0.720    -0.690     3.164     3.164     3.240     4.572     5.314     5.314     5.739     6.169     6.169     6.480     7.297     7.297     7.510     7.510
  2.409   -21.198   -16.495   -16.495   -16.458   -16.458   -16.458   -11.532   -11.303   -11.303    -7.980    -7.980    -7.972    -7.698    -1.963    -1.963    -1.862    -1.554    -1.554    -0.916    -0.698    -0.698    -0.661     2.966     2.966     3.057     4.575     5.356     5.356     5.629     6.185     6.185     6.625     7.329     7.329     7.516     7.516
  2.441   -21.198   -16.494   -16.494   -16.458   -16.458   -16.458   -11.505   -11.313   -11.313    -7.981    -7.981    -7.974    -7.769    -1.860    -1.860    -1.836    -1.575    -1.575    -0.800    -0.675    -0.675    -0.634     2.773     2.773     2.874     4.558     5.381     5.381     5.529     6.192     6.192     6.787     7.353     7.353     7.561     7.561
